movie_id,user_id,rating
2911666,212,4.0
363771,556,3.5
108052,190,5.0
66921,23,4.0
111282,176,4.0
457572,562,4.0
241527,426,5.0
114388,389,4.0
455944,317,2.0
910970,515,5.0
100802,265,3.0
1245492,292,1.5
367882,50,2.0
848228,377,5.0
117218,265,3.0
130827,317,3.0
110322,373,4.0
120777,91,2.0
103994,404,3.0
112697,102,3.0
112864,476,3.0
405325,219,0.5
93437,313,4.0
2582802,2,4.0
414387,227,3.5
113326,592,3.0
101452,286,3.0
87928,543,5.0
3381008,125,4.0
114608,372,2.0
132477,33,2.0
130121,246,4.0
105698,552,0.5
117737,57,4.0
109506,109,3.0
1080016,306,3.0
87928,222,3.5
60345,462,4.0
399146,542,3.0
103064,551,4.0
327056,75,1.0
104257,195,4.0
120789,201,4.0
62467,221,4.0
372183,10,3.5
117665,32,4.0
210616,169,5.0
84707,64,5.0
50083,60,3.0
892769,210,5.0
88247,279,4.0
89927,464,2.0
164912,255,1.0
200550,484,3.5
111667,372,3.0
427944,357,3.0
1650554,18,3.0
56291,346,4.0
119217,215,4.5
86190,559,4.0
269347,232,3.0
1340800,177,1.5
120689,17,4.5
112462,38,3.0
277371,139,1.5
468569,464,3.5
311289,381,3.5
116629,566,3.0
77631,257,4.0
105414,558,4.0
187738,425,4.0
780521,401,3.5
108052,121,3.0
1201607,190,5.0
105378,387,3.5
55824,590,3.5
80339,271,3.0
113862,235,5.0
48028,607,4.0
261392,495,3.5
103772,323,3.0
101414,349,3.0
1979388,306,4.5
111282,94,4.0
99674,425,3.5
97044,474,3.5
93677,606,3.5
41959,59,5.0
298148,256,4.0
70047,452,5.0
112130,517,0.5
1951266,21,3.5
45793,221,4.5
110099,411,3.0
268380,388,4.5
81633,356,5.0
811138,484,3.5
146336,382,3.5
116421,71,3.0
94947,577,4.0
86837,477,4.0
53285,579,4.0
95776,477,4.0
97388,571,3.0
364569,317,5.0
97351,372,3.0
92991,199,3.0
112715,584,5.0
112851,1,5.0
172495,417,5.0
120611,463,3.0
172156,18,2.0
67116,572,5.0
110074,312,4.0
1325004,62,1.0
113627,607,3.0
363771,434,2.0
110413,58,5.0
169547,409,5.0
304141,190,5.0
64116,74,4.0
146336,608,3.0
460792,305,3.0
102926,241,4.5
82340,149,2.0
1345836,25,5.0
457430,239,0.5
68182,50,3.5
790736,483,1.0
455590,282,4.5
477348,74,4.5
278504,427,3.0
86960,36,2.0
78788,266,5.0
88024,57,2.0
111161,189,4.0
78748,405,4.0
1292566,111,4.5
114924,498,5.0
118789,497,4.0
339291,605,2.5
113277,386,3.0
119174,431,4.0
67866,50,4.0
117060,386,3.0
45888,91,4.0
3501632,596,5.0
112896,351,5.0
55256,104,4.5
1895587,247,5.0
99077,607,4.0
1974419,125,2.5
936501,212,3.0
84787,266,4.0
117826,91,2.5
93428,21,4.0
68699,4,4.0
96895,35,4.0
244970,182,3.5
275847,165,4.0
99088,201,3.0
120338,230,3.0
110413,546,3.0
315327,419,3.5
923752,560,3.0
162222,413,4.5
167404,322,4.0
209958,377,2.5
71230,69,5.0
1951265,18,3.5
1840309,323,2.5
112431,349,5.0
848228,418,0.5
256380,63,2.0
111161,379,3.0
120735,282,4.0
1282140,601,4.0
46359,514,4.0
401792,247,3.0
109707,117,3.0
112950,608,4.0
107616,425,3.0
405094,193,4.5
243017,122,4.5
181865,282,3.5
190332,52,4.5
1588173,125,4.5
1412386,10,4.5
112641,602,3.0
110912,566,4.0
56592,315,5.0
84649,1,5.0
97441,409,4.0
470752,511,4.5
46183,92,4.5
110367,476,5.0
84726,457,5.0
76538,294,2.0
112471,41,2.0
78841,156,4.0
120866,23,3.5
2015381,556,5.0
1078940,424,2.5
167261,185,4.0
116282,233,4.0
408236,352,3.5
343660,24,3.5
4846340,586,3.5
167261,15,3.5
256415,10,3.0
87182,95,4.5
1931533,122,4.0
112642,321,3.0
103639,155,3.0
97815,561,4.0
203009,129,4.0
1411238,484,4.0
110357,5,3.0
112740,458,5.0
114436,117,2.0
120903,223,4.0
64115,115,5.0
114369,441,4.5
2381941,563,3.0
167261,472,4.0
60827,50,4.0
59885,309,3.5
107977,284,3.0
89907,274,3.5
29947,590,4.0
111257,476,3.0
1748122,543,2.0
361748,424,4.5
109707,410,3.0
90274,514,3.0
87803,198,3.0
88011,452,4.0
114709,254,4.5
121164,246,3.0
103074,132,3.0
250258,18,4.0
108052,118,4.0
910970,344,3.5
74958,59,4.0
167260,334,3.5
312004,22,0.5
380510,489,3.0
77402,330,5.0
93058,585,4.0
1675434,326,5.0
73629,168,4.5
433416,606,4.0
349710,7,4.5
107362,210,3.5
104257,354,3.5
822854,413,5.0
1233227,76,4.5
112431,201,5.0
109830,100,4.0
993846,227,5.0
77631,247,1.0
112697,577,3.0
94792,368,1.0
1255953,41,4.0
107614,455,3.0
377092,491,4.0
120912,7,3.0
154420,391,4.0
114287,323,3.5
77928,113,4.0
112573,267,4.0
377092,484,3.5
1213644,382,1.0
98206,42,3.0
398913,382,3.0
67992,450,4.0
111503,470,5.0
96754,591,3.0
145531,160,5.0
106856,552,4.0
343660,413,5.0
98554,561,4.0
257044,427,4.5
74860,590,3.5
54331,422,5.0
310793,449,4.5
120912,239,3.5
2326554,610,3.0
117318,263,4.0
86197,577,5.0
1068680,213,4.5
107818,121,3.0
75968,483,4.5
1591479,80,4.5
116365,287,2.5
107818,602,3.0
72271,424,5.0
120689,520,4.0
110737,458,3.0
236493,390,3.0
74285,571,4.0
115433,82,1.0
227538,466,3.5
112715,347,3.0
163978,392,3.0
119643,332,3.5
268978,161,3.0
2980516,256,4.5
110413,405,4.0
112585,215,4.5
343135,143,1.0
816692,581,4.5
108065,559,5.0
29583,559,3.0
95016,408,4.0
822854,166,4.5
258463,301,4.0
350258,22,2.0
373074,7,3.5
343660,334,4.0
91419,45,3.0
278504,312,3.0
209958,223,1.0
112573,183,5.0
450259,553,4.0
62765,590,3.5
91541,282,5.0
29992,597,4.0
295178,346,2.0
145681,64,3.0
88847,268,2.0
111161,437,5.0
83767,514,3.0
1189340,18,4.5
78087,236,2.0
117571,424,3.5
468569,237,3.5
90863,577,3.0
129387,579,5.0
88323,1,5.0
467406,519,4.0
109830,533,5.0
1555149,326,4.5
887883,63,3.5
381849,166,4.5
98635,437,4.0
1232829,596,3.5
210234,51,0.5
120657,138,2.5
333766,434,4.5
76752,469,3.0
187078,282,3.5
89886,304,4.0
212720,520,4.0
109830,519,5.0
1130884,279,4.0
95765,84,4.0
116839,198,1.0
190332,488,4.5
109635,99,5.0
120586,519,5.0
374463,105,5.0
94142,384,4.0
133046,236,5.0
111161,539,4.0
91042,215,4.5
113117,8,3.0
71562,503,4.0
120891,265,2.0
251114,140,4.0
822854,580,5.0
198781,309,4.0
98519,226,2.0
289043,29,4.5
317198,159,2.0
780536,211,4.5
455824,177,2.0
115685,112,4.0
433362,534,4.0
57115,27,5.0
61735,488,5.0
1486185,563,3.0
319061,246,5.0
81505,299,4.0
1204342,517,1.0
120913,381,4.0
830515,211,4.0
113749,353,4.0
116483,270,1.0
102250,113,4.0
329737,448,2.5
85750,469,2.0
120917,583,4.0
43456,543,5.0
114746,32,4.0
361596,282,4.5
13442,571,3.0
440963,77,3.0
53291,479,5.0
120689,70,2.5
1392170,475,4.0
314331,159,4.5
295297,95,3.0
54047,91,2.5
471711,477,4.5
145487,540,4.0
117107,385,3.0
110912,181,2.0
110912,235,4.0
1259571,605,3.0
1536044,432,4.0
93629,561,2.5
120689,230,3.5
105112,465,4.0
116483,456,3.0
100405,375,3.0
87799,234,4.0
1071875,332,2.0
88172,294,1.0
68327,420,3.5
53580,288,3.0
112851,34,3.0
111280,136,2.0
407887,400,4.0
25878,412,5.0
360139,10,4.5
1217209,210,3.0
111503,126,5.0
78875,420,3.5
100157,115,5.0
1210166,339,4.5
430922,356,4.5
117218,389,4.0
1853728,326,4.5
48280,367,5.0
111161,106,5.0
1179933,560,4.0
327056,562,5.0
1397280,119,5.0
120762,579,4.0
203009,148,4.0
117438,60,3.0
106977,235,4.0
409459,522,5.0
113670,484,4.0
311113,95,4.0
109830,491,4.5
109444,436,3.0
115963,492,3.0
110357,115,4.0
87469,213,3.5
151804,17,4.5
113627,464,4.0
50212,200,4.0
115759,191,3.0
120347,453,2.0
113957,569,4.0
118798,266,1.0
338337,425,2.5
107206,323,3.0
416449,434,3.5
113243,181,3.0
112462,565,2.0
107614,602,4.0
97576,551,3.0
105236,585,4.5
450278,51,5.0
66817,356,5.0
167260,309,4.5
112462,11,3.0
103064,109,3.0
108399,38,2.0
125439,356,3.0
120201,163,3.0
113862,71,4.0
181875,263,4.5
86393,469,3.0
126886,311,3.0
381681,346,4.0
120784,286,4.0
33553,390,4.0
144117,122,4.5
162661,115,3.0
210945,428,2.5
119942,160,3.0
98635,572,5.0
81505,233,4.0
116282,526,4.5
93409,215,3.0
103064,5,3.0
82096,405,4.5
117731,270,4.0
77305,294,3.0
120738,149,3.0
102926,170,4.0
105236,369,2.5
139699,535,2.0
257044,36,1.5
61584,186,4.0
126029,376,4.0
113497,359,3.5
467200,506,3.0
129387,266,3.0
52357,113,4.0
101757,113,3.0
72251,469,4.0
993846,441,4.0
185937,330,4.0
3682448,567,1.0
80761,590,2.0
120694,608,2.5
82348,93,5.0
317248,295,4.0
101414,447,4.0
120749,477,4.0
83131,527,4.0
110475,566,4.0
116225,576,1.5
1345836,528,4.5
109830,81,2.0
434409,460,4.0
101635,307,2.0
362227,426,3.0
252480,474,4.0
90605,167,1.5
120888,113,4.0
79817,384,2.0
167261,106,5.0
1077368,509,2.5
1156398,2,3.0
110912,247,4.0
143145,344,4.0
120910,220,4.0
55254,95,4.0
116695,434,3.5
1748122,496,3.5
892769,83,2.5
1049413,466,5.0
81573,377,3.0
65421,479,4.0
2980516,98,4.0
21884,305,4.5
765429,419,4.0
167260,601,5.0
449088,139,2.0
162661,246,5.0
114069,162,4.0
2283362,62,3.5
79470,61,3.5
112384,374,3.0
167260,443,5.0
50798,234,4.0
1758692,280,4.0
1210166,522,4.0
190590,445,3.0
106356,28,3.0
114924,112,1.5
120201,435,3.0
50371,275,5.0
114069,145,3.0
50212,70,4.5
274558,160,5.0
111503,94,3.0
120587,328,3.5
361596,354,3.0
46876,313,3.0
1340800,246,5.0
808417,83,4.5
90670,555,3.0
110367,458,3.0
34492,432,3.5
110877,267,5.0
1240982,509,3.0
1568346,328,1.0
106582,176,4.0
1068680,564,3.0
265349,139,2.5
169547,231,4.0
69704,607,5.0
116130,266,1.0
338013,233,5.0
120915,595,4.0
183523,352,3.5
58331,308,4.0
234215,129,4.0
259446,425,3.5
111280,145,3.0
100802,129,4.0
116695,144,4.0
106292,559,3.0
268978,419,3.5
144214,535,2.0
112431,191,4.0
190332,254,4.0
111257,321,3.0
319262,354,3.0
108358,404,3.0
75648,91,2.0
110729,229,4.0
113198,20,4.5
106697,584,5.0
71853,418,5.0
109830,550,4.0
5052448,212,2.5
118715,201,2.0
181865,384,4.0
290334,399,5.0
1074638,73,5.0
1731141,483,4.5
361748,204,5.0
50212,137,5.0
1124035,365,2.0
120889,514,3.0
92796,607,3.0
362227,331,3.5
99348,348,4.0
120669,266,5.0
365748,279,3.5
480669,125,4.5
120735,419,4.0
60200,377,2.5
66999,313,3.0
110005,5,5.0
245574,64,4.0
93010,168,3.0
65421,230,1.0
1490017,63,5.0
115493,314,3.0
94012,354,3.5
311113,131,3.5
120789,412,3.0
852713,563,1.5
89941,140,3.0
104714,138,3.0
367882,475,4.0
1764234,249,3.5
209144,549,5.0
1596343,534,4.0
117731,128,4.0
1124035,560,4.0
435651,210,4.5
63522,357,5.0
112431,26,3.0
103060,234,2.0
59113,59,5.0
82971,413,1.0
405094,50,3.5
499549,522,1.0
364045,288,3.5
129167,180,4.0
405094,346,4.0
343818,95,4.0
58150,96,3.0
184894,333,4.0
109506,181,2.0
243155,479,4.0
209163,200,3.5
112819,368,2.0
1512235,365,4.0
2245084,154,5.0
85478,438,3.5
114614,87,3.5
1723121,73,3.5
120591,264,3.5
112384,429,5.0
88170,149,2.0
120324,39,5.0
307479,139,0.5
22100,137,3.0
76723,199,4.5
57012,16,4.5
901476,563,3.5
57197,51,3.5
154420,336,5.0
389860,256,3.5
44079,317,3.0
3896198,601,4.0
167260,439,5.0
432289,68,3.0
137363,465,4.0
79501,465,4.0
138097,430,5.0
158983,522,4.5
94625,372,1.0
139414,91,3.0
99348,115,3.0
133093,407,5.0
134273,237,3.5
203632,64,5.0
91059,327,3.5
241303,200,4.0
337563,563,3.5
1587310,323,4.0
91225,220,0.5
117883,483,3.0
119345,64,2.5
325710,331,4.0
119217,408,4.0
112760,501,1.0
108052,233,4.0
4154756,586,4.5
117631,72,4.0
100142,4,2.0
327437,610,3.0
117951,144,4.0
266543,528,2.0
499549,351,2.5
120363,488,4.0
111503,284,4.0
114614,92,3.5
107048,93,5.0
238380,63,3.5
88170,304,5.0
112431,115,2.0
108065,133,3.0
103919,503,1.0
478311,564,3.0
110148,541,4.0
120915,375,1.5
93105,97,3.0
317248,397,4.0
114924,230,2.0
34862,216,4.0
1877832,279,3.0
113305,385,3.0
119698,260,3.5
108052,235,5.0
1832382,462,5.0
122151,11,4.0
1074638,522,4.5
280665,182,3.0
66206,137,5.0
114436,96,1.0
460791,398,5.0
1049413,153,2.5
111280,541,4.0
407887,55,5.0
65134,28,3.0
119654,59,3.0
114069,455,3.0
1764234,318,4.5
258463,369,3.5
106582,43,5.0
412019,187,3.5
109439,324,2.0
120789,252,5.0
114924,136,4.0
1527186,351,3.5
111257,31,5.0
103874,225,4.0
1425244,86,4.5
317248,432,4.0
219965,222,2.5
44079,4,5.0
363988,509,3.0
108399,330,5.0
99785,602,1.0
253474,464,4.0
58331,367,5.0
108550,33,5.0
64115,499,4.0
99653,447,5.0
82971,393,5.0
988595,563,3.0
278504,317,3.0
116483,279,3.5
109707,246,4.0
993842,18,3.5
118880,82,3.5
114709,488,4.5
120815,224,5.0
3774114,111,4.5
364751,590,0.5
276751,10,3.5
314412,474,3.5
120660,553,4.0
113749,215,3.0
246460,82,4.0
108052,15,5.0
110527,103,4.0
104797,198,5.0
97499,59,5.0
427229,111,4.0
94625,500,4.0
116629,513,2.5
1302011,466,4.0
313792,82,3.0
107144,11,3.0
401729,352,2.0
96895,394,3.0
120797,101,2.0
172495,264,2.0
3079380,495,4.0
85382,368,2.0
110912,446,4.0
76538,597,2.0
187393,100,4.5
107290,579,4.0
2713180,561,3.0
40746,410,5.0
112462,458,5.0
69293,391,5.0
167261,593,4.0
360139,143,5.0
109040,574,5.0
101414,500,4.0
110684,265,3.0
147800,198,1.0
114388,206,5.0
1504320,98,5.0
33870,188,5.0
851578,477,4.5
94074,469,1.0
147800,575,2.0
15648,137,4.0
120762,264,2.5
110322,602,4.0
71853,287,4.0
97441,266,4.0
3316948,119,1.5
316654,263,4.0
137494,263,2.0
111161,327,4.5
338094,509,1.5
1397280,586,5.0
258463,67,3.0
292506,428,3.5
78748,76,4.0
2370248,610,4.0
101507,61,4.0
293662,560,3.5
93428,42,4.0
117913,524,4.0
128445,562,3.0
85615,580,3.5
33467,1,5.0
364725,222,4.0
97757,225,3.0
443453,47,0.5
110027,486,3.0
1596363,47,3.0
362227,100,4.0
1583421,483,2.5
2948356,73,5.0
120888,163,3.0
82517,469,3.0
103639,468,3.0
120917,73,2.5
117107,337,3.0
119488,317,4.0
1343727,596,4.0
97216,74,4.0
366548,354,0.5
32551,422,4.0
103786,517,1.0
289879,570,4.0
4302938,125,3.0
253754,482,4.5
120363,115,5.0
126029,213,4.5
1263670,68,3.5
118843,125,4.0
103064,399,2.5
1091722,62,4.0
50083,308,0.5
118799,587,5.0
366551,425,4.0
116571,492,3.0
2802144,563,4.0
103639,446,3.0
265666,287,5.0
338013,440,4.0
976051,490,3.5
113957,192,5.0
98258,216,3.0
57546,395,3.0
111161,336,5.0
112851,353,3.0
383010,448,1.5
109040,494,1.0
80684,247,4.5
92965,226,4.5
119738,201,4.0
94721,116,1.5
91059,45,3.0
112384,394,3.0
116695,570,3.5
289043,230,4.0
114898,179,3.0
129167,216,2.0
145681,287,0.5
162222,330,5.0
93894,425,3.0
120382,247,5.0
74811,346,4.5
1155076,50,2.0
120347,135,1.0
187078,299,4.0
1478964,249,4.5
149261,101,3.0
73629,167,3.0
3498820,382,4.0
109439,167,2.0
109686,557,3.5
399295,463,4.5
493464,560,2.5
1535109,256,4.0
319262,80,4.0
101587,278,3.0
829482,564,4.0
383574,328,3.5
111161,94,5.0
31679,220,4.5
190138,539,3.5
112864,386,2.0
114369,268,3.0
1078912,517,3.0
110116,53,5.0
167260,227,3.5
109686,142,3.0
139654,123,4.0
112573,551,3.5
93437,198,3.0
1001526,525,3.5
172156,226,3.0
99703,290,4.0
228786,560,4.0
104714,375,4.0
128445,287,2.0
101452,161,5.0
119707,540,2.0
128445,454,4.5
112679,429,4.0
119141,42,4.0
316654,23,3.0
110912,476,3.0
434409,272,4.0
129387,164,3.0
27652,187,4.5
482571,204,5.0
290673,64,4.0
112346,353,4.0
102070,91,3.0
66921,215,4.0
90633,1,5.0
443453,420,3.5
110322,58,3.0
814255,509,2.5
3845232,212,3.0
114369,17,4.0
120647,187,1.0
96754,82,3.0
112864,468,3.0
111282,577,2.0
297181,438,3.0
137494,268,2.0
99044,95,4.0
1723121,365,3.0
116409,1,5.0
1798684,103,3.5
286716,166,3.0
109445,167,5.0
105629,135,2.0
1375666,77,2.5
98213,135,5.0
266543,471,4.0
134847,139,2.0
55471,310,4.5
91064,122,5.0
304141,582,4.5
2294449,261,4.0
31381,27,4.0
467406,22,0.5
903624,466,4.0
112384,196,5.0
112585,191,4.0
40522,410,4.0
119654,268,3.0
325980,215,4.0
367882,98,1.5
163978,558,4.0
113862,304,5.0
27125,517,3.0
1453405,475,3.0
113828,476,4.0
96754,372,4.0
88247,359,2.5
109444,584,5.0
113828,605,3.0
120669,317,5.0
375154,358,5.0
64276,405,4.5
1010048,280,4.5
114924,572,3.0
230030,316,2.5
120131,380,3.0
111503,5,2.0
258463,220,4.0
486358,357,5.0
110912,569,5.0
137523,300,4.5
119874,597,4.0
105698,219,1.0
91042,279,2.5
47396,601,5.0
1114740,567,0.5
120586,301,4.5
242653,369,3.5
32976,367,4.0
5463162,25,5.0
449059,98,5.0
329575,169,5.0
2310332,586,5.0
96438,129,4.0
936501,573,4.5
85549,51,2.0
70608,264,2.5
5052448,514,2.5
119822,287,2.5
87182,479,4.0
1504320,10,5.0
775489,50,3.0
112642,431,1.0
112864,464,5.0
119229,33,4.0
198021,480,3.5
110729,5,5.0
190332,22,4.5
34583,10,4.0
468569,585,4.0
120338,166,3.0
71935,325,3.0
88847,287,4.5
103064,540,4.5
117381,270,3.0
478970,408,5.0
116629,72,3.5
54698,315,4.0
117918,492,3.0
1065073,153,4.0
110357,196,5.0
79945,430,2.0
106873,6,3.0
86197,137,4.0
93010,135,4.0
421715,506,1.0
28950,275,2.0
195685,593,4.0
1386703,534,4.0
1049413,204,4.0
198781,141,4.0
111257,159,3.0
114814,553,4.0
2527336,515,4.0
116136,470,3.0
64115,423,4.0
117500,531,4.0
111161,362,4.5
380599,288,3.5
2381249,596,3.5
138703,380,2.0
1606392,168,4.5
401792,204,4.0
1536537,305,4.5
66817,1,5.0
185937,167,1.0
332280,578,5.0
91203,452,5.0
120746,82,2.0
115685,522,3.5
100405,13,3.0
1325004,563,3.0
108071,354,4.0
46359,199,3.5
88258,268,5.0
367479,382,3.5
81353,514,2.5
85244,409,4.0
1951264,256,4.5
83658,465,5.0
289879,239,3.5
110116,489,3.0
38650,29,5.0
480025,343,4.0
78480,129,4.5
1125849,326,3.0
114709,178,4.0
478970,154,5.0
780536,63,5.0
448157,139,2.5
383574,523,4.5
2872750,256,3.5
120912,334,3.0
317248,601,4.0
1626146,318,4.0
274711,182,3.5
377092,34,4.5
89670,36,3.0
1634122,564,4.0
112740,109,3.0
106977,516,4.0
47437,186,4.0
113481,117,3.0
137523,230,3.0
361748,434,5.0
923752,525,3.5
13442,391,4.0
477080,362,3.5
1637725,491,3.0
246578,344,2.0
37017,590,4.0
1465522,80,3.0
108550,260,4.5
112818,198,5.0
118583,82,3.5
119654,201,4.0
93822,303,4.0
311429,331,2.0
90756,430,5.0
221027,222,4.5
120815,17,4.5
120773,294,1.0
145487,223,4.0
114369,284,3.0
102926,238,3.0
481499,292,3.0
258463,129,4.0
99685,131,4.0
114814,541,5.0
80339,113,1.0
314331,246,5.0
111070,240,5.0
405422,52,4.5
892791,517,1.5
800369,246,4.0
1229340,73,1.5
99204,448,1.0
33045,188,5.0
101414,446,4.0
165929,219,2.0
97165,363,4.0
120912,222,3.0
112384,96,5.0
162222,430,2.0
1170358,279,2.0
86425,479,4.0
208502,599,3.0
1853728,331,5.0
82096,577,3.0
117060,321,3.0
163978,326,4.0
2209764,323,1.5
101414,223,3.5
109444,220,4.0
114814,142,5.0
137363,138,0.5
128853,161,3.0
2692250,21,3.5
108065,369,2.5
1504320,63,4.5
246578,343,4.5
89822,294,1.0
43014,59,4.0
97240,597,5.0
103639,52,5.0
28212,160,3.0
141369,93,3.0
60550,514,4.0
145681,482,4.0
120201,129,5.0
116213,470,3.0
82971,370,4.0
120623,593,2.5
104797,202,4.0
308152,380,3.0
93870,577,3.0
249380,603,4.0
1194173,122,4.0
118842,13,4.0
379786,272,3.5
903624,256,3.5
116483,214,3.0
275847,98,4.5
318374,156,4.0
107943,5,3.0
332452,419,4.5
1210166,490,4.0
83987,137,4.5
470752,2,3.5
70047,113,4.0
318411,160,5.0
120728,603,4.0
337978,490,3.0
118884,360,4.0
120755,239,4.0
4226388,119,3.5
120891,354,3.5
100477,327,3.0
1125849,220,3.0
241303,4,1.0
55830,346,4.0
365748,141,4.0
106364,160,5.0
54698,309,4.0
409904,610,3.0
903624,52,3.5
102926,230,3.0
246578,369,4.0
783233,301,3.5
93640,465,4.0
2660888,328,3.5
388789,525,4.0
94737,527,5.0
799949,232,1.5
338013,570,4.0
110148,520,4.0
114319,71,3.0
126029,22,3.0
99423,71,4.0
96438,510,3.5
126029,496,3.0
120888,100,4.5
97388,91,2.0
76759,71,3.0
113862,214,3.0
29583,43,5.0
44079,410,5.0
107302,503,4.0
105112,79,2.0
117887,372,2.0
110357,229,4.0
120655,266,5.0
89755,108,5.0
113862,151,4.0
181875,327,4.0
10323,362,5.0
1798684,298,2.0
1399103,567,1.5
47478,76,4.0
1170358,417,4.5
1065073,323,3.5
116136,129,3.5
43274,39,3.0
115433,76,1.0
101889,23,3.5
266987,238,4.0
848228,279,3.0
462322,560,4.0
109439,310,2.5
50083,137,4.5
88161,100,3.5
134119,425,4.0
96928,239,4.0
304141,114,4.0
216216,351,4.0
1323594,119,5.0
95863,19,1.0
97108,410,4.0
83866,238,2.0
47396,260,4.0
1156398,522,4.0
780536,279,4.0
64115,246,4.0
60934,140,4.0
106308,266,3.0
335245,590,2.5
103639,58,5.0
60397,288,2.0
101540,64,4.0
90756,412,3.0
2015381,98,3.0
295427,111,3.5
1345836,433,4.5
81633,527,4.0
816692,141,5.0
119822,263,4.0
378194,487,4.0
32910,171,5.0
74958,137,4.5
120797,343,4.0
910970,247,3.0
85334,424,3.5
95647,135,4.0
247586,254,4.5
91042,322,3.0
1568338,249,3.5
107614,447,3.0
57012,310,4.0
359950,21,3.5
110737,476,3.0
1335975,567,0.5
92099,405,4.0
120915,27,5.0
114814,419,4.0
71910,603,4.0
113161,373,1.0
120660,7,3.5
109830,326,5.0
335266,259,5.0
97981,160,1.0
1343097,425,4.0
38650,70,5.0
346491,482,1.0
114694,573,5.0
61184,309,4.5
496806,45,5.0
1205489,317,3.0
120689,570,4.0
109446,404,3.0
53580,377,3.5
63442,75,1.5
169547,430,5.0
425112,441,5.0
167261,129,4.5
160399,387,2.5
112864,130,4.0
90357,202,4.0
109444,102,4.0
365748,52,5.0
800039,403,4.0
110912,551,3.5
82971,77,5.0
190590,520,5.0
468569,196,5.0
114369,437,4.0
117603,597,2.0
258000,357,3.0
109444,468,2.0
94721,330,4.5
32976,415,4.5
110066,436,3.0
109254,102,3.0
266543,227,4.5
111282,81,4.0
99348,142,4.0
82846,572,4.0
